id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,franchises/1/id,franchises/1/name,rating,rating_count,themes/1/id,themes/1/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,platforms/1/id,platforms/1/name,genres/3/id,genres/3/name,platforms/2/id,platforms/2/name,themes/2/id,themes/2/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,game_modes/2/id,game_modes/2/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,platforms/3/id,platforms/3/name,themes/3/id,themes/3/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,themes/4/id,themes/4/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,franchises/6/id,franchises/6/name,genres/4/id,genres/4/name,genres/5/id,genres/5/name,franchises/7/id,franchises/7/name,themes/5/id,themes/5/name
49886,0,2238,International Superstar Soccer,2056,International Superstar Soccer,1,Single player,,,14,Sport,,,,,26,soccer,4370,super game boy enhancement,30703,fan translation - portuguese,31170,supported language - english,31171,international superstar soccer,,,,,,,,,,,,,International Superstar Soccer 99,22,Game Boy Color,701,FIFA Soccer 2002: Major League Soccer,15851,Score! Hero,18681,ISS Pro Evolution 2,72812,Inazuma Eleven: Victory Road of Heroes,103218,NBA 2K19,114286,Madden NFL 20,114287,FIFA 20,116353,Real Football 2019,118871,GRID,119422,eFootball PES 2020,1,Action,,,,,32,Non-fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61007,0,,,60,Pokémon,1,Single player,,,5,Shooter,33,Arcade,,,78,anime,409,pokemon,1147,fan made,1664,flash games,1865,macromedia flash,3384,fan game,24124,fangame,25362,pokémon fan game,25557,web browser,,,,,Pokémon Poké Ball Launcher,82,Web browser,19164,Borderlands 3,43367,Rico,55042,Blazing Chrome,57372,SoulWorker,58075,Girls' Frontline,76263,Contraband Police,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37864,0,,,3280,Sakurai Shouichi,1,Single player,2,Multiplayer,14,Sport,35,Card & Board Game,,,1011,mahjong,1570,cheating,2601,trivia,4139,trivia/board game,23849,satellaview,,,,,,,,,,,,,Sakurai Shouichi no Jankiryuu Mahjong Hisshouhou,58,Super Famicom,37811,Super Mahjong Taikai,37859,Super Nichibutsu Mahjong 4: Kiso Kenkyu-hen,37937,Mahjong Hishou-den: Shin Naki no Ryuu,37980,Igo Club,42381,Shogi Zanmai,42423,Joushou Mahjong Tenpai,58670,Paizei Mahjong Ryouga,103218,NBA 2K19,114286,Madden NFL 20,114287,FIFA 20,32,Non-fiction,,,,,,,,,,,,,,,,,,,306,Satellaview,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71475,0,5151,Ms. Pac-Man,892,PAC-MAN,1,Single player,,,33,Arcade,,,,,365,egyptian,558,death,687,maze,1440,artificial intelligence,2152,high score,4145,female protagonists,4162,anthropomorphism,4206,power pellet,4208,dot,4239,platform exclusive,4359,polygonal 3d,Ms. Pac-Man: Quest for the Golden Maze,6,PC (Microsoft Windows),2750,Pac-Man,3338,Ms. Pac-Man Maze Madness,4062,Pac-Man Vs.,7453,Jr. Pac-Man,18381,Pac & Pal,18738,K.C. Munchkin!,22712,Slither.io,27587,Pac-Man All-Stars,43367,Rico,46814,Baby Pac-Man,1,Action,,,,,,,4484,collectibles,4485,cherry,4492,non-humanoid protagonist,4605,eating,4958,game over,5175,female antagonists,,,,,,,,,5354,combo,5523,leaderboard,5804,eat or be eaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26685,0,2577,Blocky Bee,937,Blocky Bee,1,Single player,,,15,Strategy,32,Indie,,,237,endless running,339,survival,891,pixel,2388,endless runner,2491,endless,2517,endless clicker,3185,blocky,3186,bee,,,,,,,Blocky Bee,34,Android,25311,Star Control: Origins,26145,Impact Winter,26574,Force of Nature,35994,Survivalist,36553,Medieval Kingdom Wars,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,109339,CHANGE: A Homeless Survival Experience,111130,Apsulov: End of Gods,113895,Havocado,1,Action,,,,,21,Survival,,,,,,,,,,,,,39,iOS,,,,,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26840,8,303,Fire Emblem,769,Fire Emblem,1,Single player,,,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),578,permadeath,3463,tile based,12087,the game awards 2017,12121,best handheld game: nominee - 2017 (the game awards),12556,the game awards nominee 2017,,,,,,,,,,,,,Fire Emblem Echoes: Shadows of Valentia,37,Nintendo 3DS,7615,Might & Magic Heroes VII,13196,Tears of Avia,26845,Fire Emblem: Three Houses,27092,GreedFall,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103232,Super Seducer 2,106987,Torchlight III,115653,Pokémon Shield,119171,Baldur's Gate 3,17,Fantasy,,,85.0257570098269,67,39,Warfare,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48656,0,948,Megami Tensei,592,Megami Tensei,1,Single player,,,12,Role-playing (RPG),,,,,16,ghosts,69,post-apocalyptic,103,cyberpunk,175,demon,176,souls,205,immortality,415,turn-based,953,mythology,1026,role playing,1120,horror,1313,multiple endings,Digital Devil Story: Megami Tensei II,58,Super Famicom,1280,Breath of Fire IV,1877,Cyberpunk 2077,5550,Tactics Ogre: Let Us Cling Together,6886,Shin Megami Tensei IV,13210,How to Survive 2,15830,Saya no Uta,23088,Shin Megami Tensei: Devil Summoner,24765,Dead Age,35994,Survivalist,55038,Immortal: Unchained,18,Science fiction,,,,,19,Horror,1317,apocalypse,1523,dialogue trees,1705,pixel art,2071,sequel,2199,silent protagonist,4330,first-person perspective,99,Family Computer,,,,,,,4759,minotaurs,4850,moral decisions,4855,branching story line,4858,reputation,4866,slashing weapons,4867,using dialogue to avoid combat,,,,,,,,,,,5287,rock music,5355,combat dialogue,5400,order and chaos,5583,message,5800,dystopian world,6070,bad endings,7166,battle screen,7172,enemy capture,7313,monster capturing,7644,proxy battles,8295,reincarnation,9339,dark second act,9357,negotiation,9695,armageddon,9755,demonic protagonist,,,,,9784,dullahan,11796,soma,11888,demon negotiation,12631,cherub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26688,0,444,Hot Wheels,88,Hot Wheels,1,Single player,,,10,Racing,,,,,1818,micro machines,3187,modellism,4142,licensed game,4157,driving/racing,4625,table,4813,based on toy or toyline,4958,game over,4989,in-game map editor,5420,television,6137,linear gameplay,,,Hot Wheels Stunt Track Driver,6,PC (Microsoft Windows),1877,Cyberpunk 2077,17131,BeamNG.drive,37419,Dude Simulator,44178,Drive Isle,57187,Crackle Cradle,80382,Option Tuning Car Battle Spec-R,105011,Dude Simulator 2,113360,Hytale,115785,American Fugitive,118871,GRID,1,Action,,,,,33,Sandbox,,,,,,,,,,,,,22,Game Boy Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32540,0,,,578,Talisman,1,Single player,,,31,Adventure,,,,,194,boardgame,296,fantasy,1026,role playing,1027,adventure,1189,boardgame adaptation,1360,games workshop,13083,e3 2007,,,,,,,,,Talisman,26,ZX Spectrum,19404,Eador: Imperium,22387,Legrand Legacy,26765,Octopath Traveler,27092,GreedFall,27209,SINoALICE,28168,Code Vein,28309,Tanzia,29348,Weapon Shop Fantasy,36198,Children of Morta,55199,Dragon: Marked for Death,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46307,0,578,Shining Force,761,Shining,1,Single player,,,12,Role-playing (RPG),15,Strategy,16,Turn-based strategy (TBS),521,jrpg,,,,,,,,,,,,,,,,,,,,,Shining Force Gaiden: Ensei Jashin no Kuni e,35,Sega Game Gear,7615,Might & Magic Heroes VII,13196,Tears of Avia,26268,Fae Tactics,26845,Fire Emblem: Three Houses,36258,Order of Battle: World War II,55771,Fell Seal: Arbiter's Mark,96217,Eternity: The Last Unicorn,106987,Torchlight III,115653,Pokémon Shield,119171,Baldur's Gate 3,17,Fantasy,,,,,,,,,,,,,,,,,,,37,Nintendo 3DS,24,Tactical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,,,,,,
39126,0,2846,MASK,1040,MASK,1,Single player,,,5,Shooter,33,Arcade,,,125,based on a tv series,970,sci-fi,1448,mecha,,,,,,,,,,,,,,,,,Mask,15,Commodore C64/128/MAX,1877,Cyberpunk 2077,43367,Rico,55038,Immortal: Unchained,55042,Blazing Chrome,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,105049,Remnant: From the Ashes,105269,Gene Rain,113362,PlanetSide Arena,1,Action,,,,,18,Science fiction,,,,,,,,,,,,,25,Amstrad CPC,,,26,ZX Spectrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39804,0,2970,Sonic Blast Man,2501,Sonic Blast Man,1,Single player,,,4,Fighting,25,Hack and slash/Beat 'em up,,,14,super hero,107,fighting,301,health,982,brawler,1057,sprite-scaling,2152,high score,2387,superhero,4146,train,4161,jump,4164,bonus stage,4178,options menu,Sonic Blast Man,52,Arcade,4755,The Amazing Spider-Man 2,6386,Dragon Ball: Advanced Adventure,14704,Rise of Incarnates,19565,Marvel's Spider-Man,26950,Marvel's Avengers,27419,Brawlout,54775,Shadows: Awakening,65592,Spider-Man: Toxic City,68855,Blast Out,72605,Ultraman Fighting Evolution 3,1,Action,,,,,,,4182,hamburger,4184,apple,4313,boxer,4381,must press start to play,4396,damsel in distress,4438,motion control,,,,,,,,,4447,boxing glove,4880,barrel,4903,grapple,5361,enemy health indicator,5578,healing food,5763,moneybag,,,,,,,,,,,6230,planet,6318,idle animations,6647,giant enemy crab,6711,crime fighting,8735,pressure sensitivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59958,8,3941,Angelique,1171,Angelique,1,Single player,,,13,Simulator,15,Strategy,31,Adventure,358,dating,962,female protagonist,1313,multiple endings,1937,otome,24236,branching plot,24475,nameable protagonist,32469,multiple routes,,,,,,,,,Angelique Retour,38,PlayStation Portable,17906,If My Heart Had Wings,19075,Seduce Me the Otome,25311,Star Control: Origins,35994,Survivalist,38045,Dream Daddy: A Dad Dating Simulator,79134,Ancient Cities,103232,Super Seducer 2,109339,CHANGE: A Homeless Survival Experience,114150,Date A Live: Ren Dystopia,131907,Neo Angelique Tenshi no Namida,31,Drama,,,,,44,Romance,,,,,,,,,,,,,46,PlayStation Vita,34,Visual Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48974,11,192,Madden,224,NFL,1,Single player,,,14,Sport,,,,,4370,super game boy enhancement,,,,,,,,,,,,,,,,,,,,,Madden NFL 95,33,Game Boy,701,FIFA Soccer 2002: Major League Soccer,49086,Sports Illustrated: Golf Classic,102122,Madden NFL 19,102805,WWE 2K19,103218,NBA 2K19,109606,Pro Yakyuu Spirits 2019,114286,Madden NFL 20,114287,FIFA 20,116352,Real Football 2018,116353,Real Football 2019,32,Non-fiction,3213,Madden,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67025,11,240,Super Mario,845,Mario,1,Single player,2,Multiplayer,8,Platform,,,,,1087,collection,2049,platformer,2152,high score,2555,mario,4134,digital distribution,5012,shy guy,6147,pokey,6178,bob-omb,6798,toads,23849,satellaview,25264,broadcast,BS Super Mario Collection,306,Satellaview,19150,Vagante,20342,Toby: The Secret Mine,24426,Forgotton Anne,55173,Semblance,55190,Pikuniku,56033,Dream Alone,63138,Sexy Hiking,77529,Etherborn,89597,Unbound: Worlds Apart,115276,Super Mario Maker 2,1,Action,,,,,,,25265,japan only,25478,soundlink,31076,satellaview soundlink support,31077,satellaview week-based broadcast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47126,2,3395,Dungeons & Dragons,43,Dungeons & Dragons,5,Massively Multiplayer Online (MMO),,,12,Role-playing (RPG),,,,,296,fantasy,332,dragons,900,mmorpg,4353,human,5389,based on tabletop rpg,7503,e3 2012,,,,,,,,,,,Dungeons & Dragons Online: Menace of the Underdark,6,PC (Microsoft Windows),16391,ROSE Online,19404,Eador: Imperium,19698,Albion Online,23651,Echo of Soul,47823,Citadel: Forged With Fire,54775,Shadows: Awakening,55199,Dragon: Marked for Death,59427,Fairy Tail Online,64061,Kando World,68393,Legends of Equestria,17,Fantasy,,,,,,,,,,,,,,,,,,,14,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41689,0,3732,King Kong,228,King Kong,1,Single player,,,12,Role-playing (RPG),,,,,1026,role playing,5296,japanese games based on western ips,,,,,,,,,,,,,,,,,,,King Kong 2: Yomigaeru Densetsu,27,MSX,25636,Nights of Azure 2: Bride of the New Moon,28309,Tanzia,30245,Wanderlust Adventures,34155,The Black Death,35994,Survivalist,55199,Dragon: Marked for Death,96217,Eternity: The Last Unicorn,105049,Remnant: From the Ashes,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49104,0,,,56,Dragon Ball,1,Single player,,,12,Role-playing (RPG),,,,,14,super hero,2387,superhero,4142,licensed game,4370,super game boy enhancement,6088,villain turned good,6094,spiky-haired protagonist,8769,z fighters,9374,reluctant hero,,,,,,,Dragon Ball Z: Goku Gekitou-den,33,Game Boy,19164,Borderlands 3,26950,Marvel's Avengers,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47127,2,,,43,Dungeons & Dragons,5,Massively Multiplayer Online (MMO),,,12,Role-playing (RPG),,,,,332,dragons,,,,,,,,,,,,,,,,,,,,,Dungeons & Dragons Online: Shadowfell Conspiracy,6,PC (Microsoft Windows),19164,Borderlands 3,49414,Oriental Blue,54775,Shadows: Awakening,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,113636,Rangers of Oblivion,1,Action,,,,,17,Fantasy,,,,,,,,,,,,,14,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72123,0,2986,Disney,26,Disney,1,Single player,,,15,Strategy,,,,,87,dinosaurs,4142,licensed game,,,,,,,,,,,,,,,,,,,Disney's Dinosaur Activity Center,6,PC (Microsoft Windows),9760,Commandos 5,17613,Sovereignty: Crown of Kings,27792,PC Building Simulator,31515,Another Brick in the Mall,34024,Soldiers: Arena,36258,Order of Battle: World War II,51577,Rise of Industry,65827,Bronze Age,79134,Ancient Cities,112754,Business Magnate,34,Educational,,,,,,,,,,,,,,,,,,,14,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49973,0,3757,Animal Breeder,4146,Animal Breeder,1,Single player,,,12,Role-playing (RPG),13,Simulator,15,Strategy,153,animals,511,breeding,817,pet-raising,1026,role playing,,,,,,,,,,,,,,,Animal Breeder 4,22,Game Boy Color,19404,Eador: Imperium,25311,Star Control: Origins,26574,Force of Nature,29348,Weapon Shop Fantasy,35994,Survivalist,51577,Rise of Industry,55689,Academia: School Simulator,103232,Super Seducer 2,109339,CHANGE: A Homeless Survival Experience,117717,Planet Zoo,33,Sandbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
