id,category,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,collection/id,collection/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,themes/1/id,themes/1/name,keywords/3/id,keywords/3/name,game_modes/2/id,game_modes/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,themes/2/id,themes/2/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,genres/3/id,genres/3/name,franchises/1/id,franchises/1/name,rating,rating_count,genres/4/id,genres/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,game_modes/3/id,game_modes/3/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,themes/5/id,themes/5/name,themes/6/id,themes/6/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,genres/5/id,genres/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name
119606,0,780,Touhou Project,1,Single player,,,5,Shooter,78,anime,226,magic,227,sword,Touhou Kishinjou: Double Dealing Character,6,PC (Microsoft Windows),,,27172,Yousei Daisensou: Touhou Sangetsusei,47026,Danmaku Amanojaku: Impossible Spell Card,75385,Touhou Tenkuushou: Hidden Star in Four Seasons,76829,Touhou Hyouibana: Antinomy of Common Flowers,105447,Touhou Luna Nights,106400,Touhou Makuka Sai: Fantastic Danmaku Festival,116271,Touhou Kanjuden: Legacy of Lunatic Kingdom,118815,Touhou Kikeijuu: Wily Beast and Weakest Creature,119608,Touhou Shinreibyou: Ten Desires,148225,Touhou Fantasia,1,Action,2093,Touhou Project,31,Adventure,32,Indie,17,Fantasy,288,2d,,,,,,,,,396,japanese,436,text,594,fire,706,shooting,905,difficult,911,bullet hell,962,female protagonist,1119,forest,1181,fairy,1567,japan,1624,demo,1716,wolf,1777,wizard,2152,high score,2274,star,2347,mermaid,2564,youkai,2684,girl,2712,danmaku,3143,maid,3347,touhou,3348,touhou 14,3380,doujin soft,3403,great soundtrack,3481,shoot'em up,,,,,70,3,,,,,,,,,,,,,,,,,,,,,3793,score,3803,magical girl,3906,story mode,4144,power up,4246,bullet,4320,fish,4353,human,4431,diamond,4508,knife,4669,kimono,4846,heart,5007,torii,5029,difficulty level,5041,ruby,5116,laser,5157,ice,5723,option,5741,needle,6923,mallet,6927,emerald,6929,maid uniform,7193,grazing,7461,spell,7564,power,7677,ribbon,8929,shrine maiden,8972,ghost,9151,bamboo,9356,blade,9784,dullahan,10968,dark spark,11680,phantom,12728,mist,13054,aquamarine,15337,weapon,17598,doujin,17611,shot,17655,touhou project,18194,gensokyo,19540,mountain,19929,talking,23177,reimu hakurei,23699,sister,23812,thunder,24875,conversation,27813,lake,28386,practice,31258,faith,31940,sekibanki,33307,cirno,33787,marisa kirisame,33803,remilia scarlet,33805,sakuya izayoi,33813,seija kijin,34124,hakurei shrine,34125,amanojaku,34152,raiko horikawa,34160,shinmyoumaru sukuna,34161,wakasagihime,34162,kagerou imaizumi,34166,benben tsukumo,34167,yatsuhashi tsukumo,34169,drum,34278,yin-yang ball,34280,scarlet devil mansion,34294,smile,34301,graze,34318,magician,34341,spell card,34412,master spark,34418,extra mode,34420,replay,34421,music room,34428,youkai girl,34438,koumakan,34458,touhou kishinjou,34465,full power,34539,bamboo forest,34540,bamboo forest of the lost,34552,practice mode,34553,player data,34554,demo play,34556,pray,34557,spell practice,34558,manual,34559,bonus,,,,,34560,rank select,34561,mist lake,34562,illusion laser,34563,silver blade,34745,character selection,34775,doujin game,34776,miko,34988,tsukumogami,35062,inching,35298,kishinjou,35306,yin-yang orb,35442,shining needle castle,,,,,,,,,,,,
120545,0,1470,Turok,1,Single player,,,12,Role-playing (RPG),2391,based on a comic,,,,,Turok: Escape from Lost Valley,6,PC (Microsoft Windows),49,Xbox One,47823,Citadel: Forged With Fire,80916,Omensight,81249,The Elder Scrolls VI,94772,Swords & Souls: Neverseen,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,113360,Hytale,1,Action,,,31,Adventure,32,Indie,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124736,0,3904,Rozen Maiden,1,Single player,2,Multiplayer,4,Fighting,226,magic,639,versus,2978,puppet,Rozen Maiden AliBat: Record of Rozen War,6,PC (Microsoft Windows),,,22387,Legrand Legacy,28070,Planet Alpha,36198,Children of Morta,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103288,Jump Force,103369,KILL la KILL: IF,106987,Torchlight III,113360,Hytale,1,Action,,,32,Indie,,,17,Fantasy,3126,based on an anime,,,,,,,,,3925,level,4074,battle,5029,difficulty level,5178,doll,5975,rose,18254,night,28525,chair,34609,level up,35006,rozen maiden,35007,shinku,35008,suiseiseki,35009,suigintou,35010,kanaria,35011,hinaichigo,35012,jun sakurada,35015,souseiseki,35016,kirakishou,35023,barasuishou,35024,detective kun-kun,35025,alice game,35026,rosa mystica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122331,0,1529,Show do Milhão,1,Single player,,,26,Quiz/Trivia,1643,brazil,2601,trivia,2604,quiz,Show do Milhão,6,PC (Microsoft Windows),,,28472,Jeopardy!,68045,Cosmic Consensus,74498,Askutron Quiz Show,93008,Show do Milhão,122333,Show do Milhão Volume 2,122362,Show do Milhão Volume 3,122616,Show do Milhão,135500,Show do Milhão Júnior,163341,Show do Milhão 2006,172472,Putzgrila: Mestre dos Esportes,34,Educational,,,,,,,,,23985,quiz/trivia,,,,,,,,,25300,brazilian,29081,silvio santos,29333,brazil release,30765,brazilian developer,31209,supported language - portuguese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114063,0,2223,Dealer's Life,1,Single player,,,13,Simulator,17721,business management game,24385,tycoon game,,,Dealer's Life,6,PC (Microsoft Windows),34,Android,18623,Villagers,29173,Startup Company,31515,Another Brick in the Mall,33603,Tavern Tycoon,51577,Rise of Industry,55888,Computer Tycoon,65827,Bronze Age,79134,Ancient Cities,102163,Dawn of Man,117717,Planet Zoo,28,Business,,,15,Strategy,32,Indie,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120981,1,979,The Sims,1,Single player,,,12,Role-playing (RPG),43,life simulation,101,casual,182,character customization,The Sims 4: Jungle Adventure,6,PC (Microsoft Windows),14,Mac,3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,2645,The Sims 4,13,Simulator,31,Adventure,27,Comedy,1387,cute,,,48,PlayStation 4,49,Xbox One,33,Sandbox,1403,building,1511,funny,1536,jungle,2084,relaxing,2424,realistic,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,18854,game pack,23657,lgbtq,23856,lgbtq+,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,PlayStation 5,169,Xbox Series X|S,44,Romance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127165,0,2002,Outlast,1,Single player,3,Co-operative,31,Adventure,131,psychological horror,182,character customization,223,dark,The Outlast Trials,6,PC (Microsoft Windows),,,11668,Dollhouse,25646,Don't Knock Twice,55282,Infliction,68271,DARQ,96217,Eternity: The Last Unicorn,106987,Torchlight III,109550,Silver Chains,111130,Apsulov: End of Gods,114455,Pacify,120201,Tonight It Follows,1,Action,,,32,Indie,,,19,Horror,,,,,,,,,21,Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117832,0,1626,Knights of the Silver Table,1,Single player,,,12,Role-playing (RPG),126,retro,151,medieval,296,fantasy,Knights of the Silver Table,6,PC (Microsoft Windows),,,22387,Legrand Legacy,28309,Tanzia,30245,Wanderlust Adventures,36198,Children of Morta,47823,Citadel: Forged With Fire,55199,Dragon: Marked for Death,80916,Omensight,96217,Eternity: The Last Unicorn,106987,Torchlight III,113360,Hytale,1,Action,5887,Knights of the Silver Table,31,Adventure,32,Indie,17,Fantasy,382,16-bit,,,,,,,,,478,rpg,5095,knight,23461,top down view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122633,6,1,Star Wars,1,Single player,,,31,Adventure,896,star wars,28760,canon star wars,,,Vader Immortal: Episode II,165,PlayStation VR,384,Oculus Quest,25311,Star Control: Origins,28070,Planet Alpha,55038,Immortal: Unchained,74701,Star Wars Jedi: Fallen Order,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105269,Gene Rain,106987,Torchlight III,113360,Hytale,1,Action,5769,Vader Immortal,,,,,17,Fantasy,,,,,385,Oculus Rift,386,Meta Quest 2,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2486711209819,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116585,0,320,Iron Man,1,Single player,,,5,Shooter,23603,playstation state of play,,,,,Marvel's Iron Man VR,162,Oculus VR,165,PlayStation VR,25311,Star Control: Origins,55038,Immortal: Unchained,90099,Tom Clancy's The Division 2,103292,Gears 5,103301,Wolfenstein: Youngblood,103329,Control,105049,Remnant: From the Ashes,105269,Gene Rain,107318,Rebel Galaxy Outlaw,115283,Astral Chain,1,Action,,,31,Adventure,,,18,Science fiction,,,,,384,Oculus Quest,386,Meta Quest 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115202,0,1369,LiEat,1,Single player,,,9,Puzzle,1375,freeware,,,,,LiEat: The Lie-Eating Dragon & the Vermilion Vampire,6,PC (Microsoft Windows),,,236,Myst,26223,Quern - Undying Thoughts,28070,Planet Alpha,80916,Omensight,81275,Unforeseen Incidents,96217,Eternity: The Last Unicorn,106987,Torchlight III,106992,A Fisherman's Tale,115653,Pokémon Shield,116530,Vampire: The Masquerade - Bloodlines 2,17,Fantasy,3602,LiEat,12,Role-playing (RPG),31,Adventure,43,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Indie,,,70.2076718445874,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119122,1,891,Tekken,1,Single player,2,Multiplayer,4,Fighting,541,dlc,,,,,Tekken 7: Geese Howard,6,PC (Microsoft Windows),48,PlayStation 4,4052,One Piece: Grand Battle!,59858,Lethal League Blaze,89550,Zoids Wild: Blast Unleashed,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,109277,Samurai Shodown,114145,Ben 10: Battle Ready,116353,Real Football 2019,118871,GRID,119422,eFootball PES 2020,1,Action,275,Tekken,14,Sport,,,,,,,4,Split screen,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Massively Multiplayer Online (MMO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119123,1,891,Tekken,1,Single player,2,Multiplayer,4,Fighting,541,dlc,,,,,Tekken 7: Noctis Lucis Caelum,6,PC (Microsoft Windows),48,PlayStation 4,4052,One Piece: Grand Battle!,59858,Lethal League Blaze,89550,Zoids Wild: Blast Unleashed,101608,Anima: Gate of Memories - The Nameless Chronicles,103269,Dead or Alive 6,109277,Samurai Shodown,114145,Ben 10: Battle Ready,116353,Real Football 2019,118871,GRID,119422,eFootball PES 2020,1,Action,275,Tekken,14,Sport,,,,,,,4,Split screen,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Massively Multiplayer Online (MMO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122320,0,892,PAC-MAN,2,Multiplayer,,,33,Arcade,23984,apple arcade,,,,,Pac-Man: Party Royale,14,Mac,39,iOS,25905,Winds of Revenge,86880,Shopkins Run!,90788,Munchkin Match,90965,Donut Drop With Molly & Friends,108759,Carnival Games,120795,Smoots Summer Games,191645,Sokonuke Taisen Game,192036,Jumping Quest,203006,Simple 1500 Series Vol. 19: The Sugoroku,214545,Paddles,40,Party,8056,Pac-Man Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122228,0,358,The Addams Family,1,Single player,,,13,Simulator,92,free to play ( f2p ),1286,based on a movie,23798,in-app purchases: premium currency,The Addams Family: Mystery Mansion,34,Android,39,iOS,26574,Force of Nature,34823,Sol 0: Mars Colonization,37419,Dude Simulator,51577,Rise of Industry,55689,Academia: School Simulator,101573,Simstory: Live As You Wish,107233,The Settlers: New Allies,117717,Planet Zoo,119185,Passion Puzzle,119579,LEGO Tower,33,Sandbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116003,1,279,Tomb Raider,1,Single player,3,Co-operative,5,Shooter,339,survival,872,shadow,1033,action-adventure,Shadow of the Tomb Raider: The Serpent's Heart,3,Linux,6,PC (Microsoft Windows),9243,Life is Feudal: Your Own,17379,Miscreated,18225,The Sinking City,28309,Tanzia,37777,Shadow of the Tomb Raider,47823,Citadel: Forged With Fire,80916,Omensight,103292,Gears 5,105049,Remnant: From the Ashes,105269,Gene Rain,1,Action,183,Tomb Raider,31,Adventure,,,21,Survival,2099,mexico,,,14,Mac,48,PlayStation 4,22,Historical,2876,lara croft,17239,tomb raider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,Xbox One,170,Google Stadia,43,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119173,0,1292,Harvest Moon,1,Single player,2,Multiplayer,9,Puzzle,1682,spin-off,,,,,Harvest Moon: Mad Dash,6,PC (Microsoft Windows),48,PlayStation 4,25905,Winds of Revenge,28070,Planet Alpha,37419,Dude Simulator,90788,Munchkin Match,96217,Eternity: The Last Unicorn,103369,KILL la KILL: IF,106987,Torchlight III,110503,Degrees of Separation,112078,Sky Gamblers: Storm Raiders 2,113360,Hytale,1,Action,6220,Harvest Moon (new),13,Simulator,15,Strategy,17,Fantasy,,,3,Co-operative,49,Xbox One,130,Nintendo Switch,40,Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124036,11,2045,PlayerUnknown's Battlegrounds,2,Multiplayer,6,Battle Royale,5,Shooter,466,fps,3510,battle royale,,,PUBG LITE,6,PC (Microsoft Windows),,,19164,Borderlands 3,32902,GentleMoon 2,76263,Contraband Police,87622,Garena Free Fire,95308,Ring Of Elysium,95340,PUBG Mobile,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0105721329148,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
