id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,franchises/1/id,franchises/1/name,game_modes/3/id,game_modes/3/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,franchises/30/id,franchises/30/name,franchises/31/id,franchises/31/name,franchises/32/id,franchises/32/name,franchises/33/id,franchises/33/name,franchises/34/id,franchises/34/name,franchises/35/id,franchises/35/name,franchises/36/id,franchises/36/name,franchises/37/id,franchises/37/name,franchises/38/id,franchises/38/name,franchises/39/id,franchises/39/name,franchises/40/id,franchises/40/name,franchises/41/id,franchises/41/name,franchises/42/id,franchises/42/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,genres/5/id,genres/5/name,themes/4/id,themes/4/name,themes/5/id,themes/5/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name
96391,3,271,Shenmue,1780,Shenmue,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,,,274,minigames,512,quick-time events,2452,day/night cycle,17047,jujitsu,,,,,,,,,,,,,,,,,,,Shenmue I & II,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,72.9596323093425,25,19164,Borderlands 3,26574,Force of Nature,80916,Omensight,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,115653,Pokémon Shield,1,Action,31,Drama,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55028,0,2228,Attack on Titan,852,Attack on Titan,1,Single player,2,Multiplayer,3,Co-operative,25,Hack and slash/Beat 'em up,,,,,78,anime,1120,horror,2071,sequel,4099,titan,4141,games based on anime,4142,licensed game,4357,xbox one x enhanced,,,,,,,,,,,,,Attack on Titan 2,6,PC (Microsoft Windows),46,PlayStation Vita,48,PlayStation 4,49,Xbox One,83.16143636541901,11,11668,Dollhouse,13210,How to Survive 2,18225,The Sinking City,25646,Don't Knock Twice,44076,Last Day on Earth: Survival,54775,Shadows: Awakening,56033,Dream Alone,57372,SoulWorker,111130,Apsulov: End of Gods,114455,Pacify,1,Action,19,Horror,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109234,3,7292,Marvel's Spider-Man,124,Marvel,1,Single player,,,,,12,Role-playing (RPG),25,Hack and slash/Beat 'em up,31,Adventure,2453,bundle,3934,spider-man,6197,dlc season pass,,,,,,,,,,,,,,,,,,,,,Marvel's Spider-Man: The City That Never Sleeps,48,PlayStation 4,,,,,,,79.8346163359907,8,25311,Star Control: Origins,54842,Biomutant,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,105269,Gene Rain,114009,Dragon Ball Z: Kakarot,115653,Pokémon Shield,1,Action,18,Science fiction,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,Spider-Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78153,9,515,Burnout,3048,Burnout,1,Single player,2,Multiplayer,,,10,Racing,31,Adventure,,,401,burnout,822,toys,1323,remastered,3912,boost,4357,xbox one x enhanced,16826,4k ultra hd,17366,paradise city,17367,crash mode,17368,party park,17369,legendary cars,,,,,,,Burnout Paradise Remastered,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,69.2734525836079,33,26574,Force of Nature,27092,GreedFall,54842,Biomutant,81249,The Elder Scrolls VI,103303,The Elder Scrolls: Blades,105011,Dude Simulator 2,105049,Remnant: From the Ashes,115653,Pokémon Shield,115785,American Fugitive,119161,Need for Speed Heat,1,Action,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132139,0,14,X-COM,1064,X-COM,1,Single player,,,,,15,Strategy,16,Turn-based strategy (TBS),24,Tactical,3,aliens,923,futuristic,,,,,,,,,,,,,,,,,,,,,,,XCOM: Chimera Squad,6,PC (Microsoft Windows),,,,,,,71.511353559324,25,13196,Tears of Avia,13660,StarDrive 2,25311,Star Control: Origins,36258,Order of Battle: World War II,55038,Immortal: Unchained,90099,Tom Clancy's The Division 2,102057,Age of Wonders: Planetfall,107218,Desperados III,117497,Partisans 1941,119171,Baldur's Gate 3,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16999,0,3516,Conan,3,Conan,1,Single player,2,Multiplayer,3,Co-operative,4,Fighting,12,Role-playing (RPG),13,Simulator,296,fantasy,339,survival,1026,role playing,3449,early access game,4131,unreal engine 4,4261,pre-release public testing,4357,xbox one x enhanced,4873,battleye,4895,full body awareness,8930,corpse run,17257,conan exiles,17258,conan,17259,funcom,Conan Exiles,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,69.8375671352367,47,9243,Life is Feudal: Your Own,17379,Miscreated,17548,Savage Lands,19164,Borderlands 3,26574,Force of Nature,27092,GreedFall,28168,Code Vein,35994,Survivalist,36198,Children of Morta,55199,Dragon: Marked for Death,1,Action,17,Fantasy,21,Survival,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Massively Multiplayer Online (MMO),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Strategy,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132102,4,15,Vampire: The Masquerade,784,world of darkness,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,32,Indie,2426,story rich,3208,vampires,3534,choices matter,,,,,,,,,,,,,,,,,,,,,Vampire: The Masquerade - Shadows of New York,3,Linux,6,PC (Microsoft Windows),14,Mac,48,PlayStation 4,80,2,36198,Children of Morta,47823,Citadel: Forged With Fire,80916,Omensight,81249,The Elder Scrolls VI,94772,Swords & Souls: Neverseen,96217,Eternity: The Last Unicorn,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,116530,Vampire: The Masquerade - Bloodlines 2,1,Action,17,Fantasy,19,Horror,,,49,Xbox One,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Visual Novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138950,0,2948,Monster Hunter,824,Monster Hunter,1,Single player,2,Multiplayer,3,Co-operative,12,Role-playing (RPG),25,Hack and slash/Beat 'em up,31,Adventure,87,dinosaurs,332,dragons,27054,you can pet the dog,28668,dinosaur riding,28669,dragon riding,,,,,,,,,,,,,,,,,Monster Hunter Rise,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,82.2615266340572,30,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,119171,Baldur's Gate 3,1,Action,17,Fantasy,21,Survival,,,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54548,0,5517,Dragon Quest Builders,3285,Dragon Quest,1,Single player,2,Multiplayer,3,Co-operative,12,Role-playing (RPG),31,Adventure,,,78,anime,296,fantasy,1026,role playing,1027,adventure,2071,sequel,4219,hammer,4401,slime,4419,axe,,,,,,,,,,,Dragon Quest Builders 2,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,70.9824093184609,16,10776,Rising World,17548,Savage Lands,26574,Force of Nature,28309,Tanzia,30245,Wanderlust Adventures,35994,Survivalist,36198,Children of Morta,47823,Citadel: Forged With Fire,55199,Dragon: Marked for Death,80916,Omensight,1,Action,33,Sandbox,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165067,0,107,Call of Duty,726,Call of Duty,1,Single player,2,Multiplayer,3,Co-operative,5,Shooter,,,,,19,world war 2 ( ww2 ),2485,call of duty,17168,cod,30004,vanguard,,,,,,,,,,,,,,,,,,,Call of Duty: Vanguard,6,PC (Microsoft Windows),12,Xbox 360,48,PlayStation 4,49,Xbox One,61.9313256626927,31,17446,Battalion 1944,19549,Day of Infamy,26431,Enlisted,38030,Phantomers Insurreccion,76263,Contraband Police,83727,Call of Duty: Black Ops 4,102868,World War 3,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call Of Duty: Modern Warfare,1,Action,39,Warfare,,,,,167,PlayStation 5,169,Xbox Series X|S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37382,0,314,Pokémon,60,Pokémon,1,Single player,2,Multiplayer,,,12,Role-playing (RPG),31,Adventure,,,409,pokemon,,,,,,,,,,,,,,,,,,,,,,,,,Pokémon Sword,130,Nintendo Switch,,,,,,,72.6358012676914,147,19164,Borderlands 3,25877,"Pokémon: Let's Go, Pikachu!",55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95062,9,1957,Call of Duty: Modern Warfare,726,Call of Duty,1,Single player,,,,,5,Shooter,,,,,1753,hd remaster,,,,,,,,,,,,,,,,,,,,,,,,,Call of Duty: Modern Warfare 2 Campaign Remastered,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,78.9715138984468,47,32902,GentleMoon 2,34024,Soldiers: Arena,38030,Phantomers Insurreccion,43367,RICO,76263,Contraband Police,95340,PUBG Mobile,102868,World War 3,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call Of Duty: Modern Warfare,1,Action,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119305,0,55,Lego Star Wars,1,Star Wars,1,Single player,2,Multiplayer,3,Co-operative,9,Puzzle,31,Adventure,,,242,droids,375,force,410,lego,896,star wars,974,space,1089,rebellion,1144,jedi,1252,bounty hunter,1637,sith,2108,planets,4287,voice acting,4923,the force,4926,stormtrooper,LEGO Star Wars: The Skywalker Saga,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,130,Nintendo Switch,82.6108602323785,27,142,Star Wars: Battlefront II,25311,Star Control: Origins,25646,Don't Knock Twice,28070,Planet Alpha,55038,Immortal: Unchained,55190,Pikuniku,55984,Blacksad: Under the Skin,74701,Star Wars Jedi: Fallen Order,105269,Gene Rain,113114,The Outer Worlds,1,Action,18,Science fiction,27,Comedy,,,167,PlayStation 5,169,Xbox Series X|S,,,4935,lightsaber,4936,blaster,5357,galactic civil war,5989,quick time event,6283,first order,6285,x-wing,6494,button mashing,9464,wookiees,10161,rebel alliance,10162,galactic empire,10805,clone troopers,13300,galactic republic,18727,the force awakens,24043,death star,26965,multiple playable characters,32554,luke skywalker,32555,darth vader,32556,han solo,51,LEGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54521,0,1489,Senran Kagura,561,Senran Kagura,1,Single player,,,,,30,Pinball,33,Arcade,35,Card & Board Game,78,anime,934,pinball,1682,spin-off,4369,sexualized women,26532,suggestive themes,,,,,,,,,,,,,,,,,SENRAN KAGURA Peach Ball,6,PC (Microsoft Windows),130,Nintendo Switch,,,,,75,2,19164,Borderlands 3,28010,God Eater 3,54775,Shadows: Awakening,72812,Inazuma Eleven: Victory Road of Heroes,77498,DanMachi: Cross Istoria,96217,Eternity: The Last Unicorn,103369,KILL la KILL: IF,106987,Torchlight III,110503,Degrees of Separation,113360,Hytale,1,Action,17,Fantasy,40,Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
