id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,franchises/1/id,franchises/1/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,genres/2/id,genres/2/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,themes/2/id,themes/2/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,themes/3/id,themes/3/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,game_modes/3/id,game_modes/3/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name,keywords/144/id,keywords/144/name,keywords/145/id,keywords/145/name,keywords/146/id,keywords/146/name,keywords/147/id,keywords/147/name,keywords/148/id,keywords/148/name,keywords/149/id,keywords/149/name,keywords/150/id,keywords/150/name,keywords/151/id,keywords/151/name,keywords/152/id,keywords/152/name,keywords/153/id,keywords/153/name,platforms/9/id,platforms/9/name,platforms/10/id,platforms/10/name,keywords/154/id,keywords/154/name,keywords/155/id,keywords/155/name,keywords/156/id,keywords/156/name,keywords/157/id,keywords/157/name,keywords/158/id,keywords/158/name,keywords/159/id,keywords/159/name,keywords/160/id,keywords/160/name,keywords/161/id,keywords/161/name,keywords/162/id,keywords/162/name,keywords/163/id,keywords/163/name,keywords/164/id,keywords/164/name,keywords/165/id,keywords/165/name,keywords/166/id,keywords/166/name,keywords/167/id,keywords/167/name,keywords/168/id,keywords/168/name,keywords/169/id,keywords/169/name,keywords/170/id,keywords/170/name,keywords/171/id,keywords/171/name,keywords/172/id,keywords/172/name,keywords/173/id,keywords/173/name,keywords/174/id,keywords/174/name,keywords/175/id,keywords/175/name,keywords/176/id,keywords/176/name,keywords/177/id,keywords/177/name,keywords/178/id,keywords/178/name,keywords/179/id,keywords/179/name,keywords/180/id,keywords/180/name,keywords/181/id,keywords/181/name,keywords/182/id,keywords/182/name,keywords/183/id,keywords/183/name,keywords/184/id,keywords/184/name,keywords/185/id,keywords/185/name,keywords/186/id,keywords/186/name,keywords/187/id,keywords/187/name,keywords/188/id,keywords/188/name,keywords/189/id,keywords/189/name,keywords/190/id,keywords/190/name,themes/4/id,themes/4/name,platforms/11/id,platforms/11/name,platforms/12/id,platforms/12/name,themes/5/id,themes/5/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,genres/5/id,genres/5/name,platforms/13/id,platforms/13/name,platforms/14/id,platforms/14/name,keywords/191/id,keywords/191/name,keywords/192/id,keywords/192/name
22993,11,83,Resident Evil,29,Resident Evil,,,1,Single player,,,,,9,Puzzle,31,Adventure,5,zombies,939,remake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resident Evil Archives: Resident Evil,5,Wii,,,,,,,,,,,,,,,,,73.4846162650726,7,11668,Dollhouse,13210,How to Survive 2,25646,Don't Knock Twice,27266,House of Caravan,102584,Dying Light 2: Stay Human,106992,A Fisherman's Tale,109550,Silver Chains,111130,Apsulov: End of Gods,115304,Five Nights at Freddy's: Help Wanted,120201,Tonight It Follows,19,Horror,21,Survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19656,0,2193,Naruto: Clash of Ninja,221,Naruto,,,1,Single player,,,,,4,Fighting,,,14,super hero,78,anime,107,fighting,2071,sequel,2262,anime-based,2387,superhero,3776,shuriken,4141,games based on anime,4142,licensed game,4161,jump,4179,throwing weapons,4678,multiple characters on box art,4866,slashing weapons,5584,wii classic controller support,5846,kunai,5905,pre-order exclusive,6499,shadow clone,8732,akatsuki,10666,ninjutsu,11394,gamecube controller support on wii,12953,e3 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naruto Shippûden: Clash of Ninja Revolution 3,5,Wii,,,,,,,,,,,,,,,,,,,6386,Dragon Ball: Advanced Adventure,7099,Naruto Shippuden: Ultimate Ninja Storm 3,7100,Naruto Shippuden: Ultimate Ninja Storm Generations,8479,Naruto Shippuden: Ultimate Ninja Storm Revolution,21161,Naruto Shippuden: Dragon Blade Chronicles,26950,Marvel's Avengers,50729,Naruto Shippuden: Gekitou Ninja Taisen EX3,61985,Soul-Arena,72605,Ultraman Fighting Evolution 3,78339,Katekyo Hitman Reborn! Dream Hyper Battle Wii,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11212,0,973,Star Ocean,721,Star Ocean,,,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,103,cyberpunk,227,sword,296,fantasy,301,health,521,jrpg,758,cooking,846,romance,947,spaceship,970,sci-fi,1026,role playing,1075,crossover,1293,achievements,1313,multiple endings,1440,artificial intelligence,1513,dungeon crawling,1651,valkyrie,3431,succubus,4138,single-player only,4152,faster than light travel,4284,leveling up,4388,shopping,4392,bow,4398,breaking the fourth wall,4449,isometric viewpoint,4452,licensed soundtrack,4541,original soundtrack release,4543,experience points,4611,cutscene,4613,non-player character,4709,save point,4788,glasses,4855,branching story line,4856,royalty,4866,slashing weapons,4891,melee,Star Ocean: Till the End of Time,8,PlayStation 2,48,PlayStation 4,,,,,,,,,,,,,,,92.63144769374429,29,660,Darkstone,1202,Tales of Eternia,1280,Breath of Fire IV,1877,Cyberpunk 2077,5550,Tactics Ogre: Let Us Cling Together,7129,Phantasy Star Universe,9938,Aarklash: Legacy,11209,Star Ocean,11210,Star Ocean: The Second Story,11292,Rogue Galaxy,1,Action,18,Science fiction,,,4918,real-time combat,4925,player character,4956,a.i. companion,5040,damage numbers,5042,s-rank,5178,doll,5287,rock music,5320,hit points,5354,combo,5436,cheat code,5437,konami code,5479,the future,5537,planet jumping,5583,message,5591,healer,5661,item combination,,,,,,,,,5688,cutscene equipment mismatch,5708,throne,5891,juggling,5963,plot twist,6057,pausable real time combat,6075,banter during gameplay,6084,not-so-bad guys,6088,villain turned good,6250,role-playing shooter,6304,ancient advanced civilization technology,6309,in-engine cinematic,6391,new protagonist in sequel,6393,cake,6493,finishing move,6648,new game plus,6864,optional lore,7093,multiple discs,7166,battle screen,7366,health-consuming attack,7396,restoration,7558,on-the-fly character switching,8196,slip cover packaging,9180,non-linear plot,9289,secretly a robot,9318,health from romance,9341,hostile a.i.,9835,metagame,10490,computer virus,10618,collective conciousness,13110,e3 2004,13115,e3 2003,13117,e3 2002,13919,artificial life,14574,symbology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12242,0,706,Asterix,58,Asterix,,,1,Single player,2,Multiplayer,,,5,Shooter,33,Arcade,970,sci-fi,1025,shooter,4142,licensed game,5782,tie-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asterix,25,Amstrad CPC,26,ZX Spectrum,59,Atari 2600,,,,,,,,,,,,,,,1877,Cyberpunk 2077,38030,Phantomers Insurreccion,43367,Rico,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,103292,Gears 5,103329,Control,105269,Gene Rain,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14339,0,3693,Dracula,480,Dracula,,,1,Single player,,,,,15,Strategy,25,Hack and slash/Beat 'em up,211,vampire,3782,strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bram Stoker's Dracula,16,Amiga,,,,,,,,,,,,,,,,,,,17613,Sovereignty: Crown of Kings,26574,Force of Nature,27092,GreedFall,34024,Soldiers: Arena,34269,Forts,36553,Medieval Kingdom Wars,54775,Shadows: Awakening,68855,Blast Out,111130,Apsulov: End of Gods,113109,Marvel Ultimate Alliance 3: The Black Order,1,Action,19,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14596,10,1330,Alien Breed,542,Alien Breed,,,1,Single player,2,Multiplayer,3,Co-operative,5,Shooter,,,3,aliens,970,sci-fi,1025,shooter,1120,horror,4346,top-down perspective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alien Breed: Special Edition 92,16,Amiga,114,Amiga CD32,,,,,,,,,,,,,,,,,14241,Alien Breed II: The Horror Continues,25646,Don't Knock Twice,38030,Phantomers Insurreccion,55038,Immortal: Unchained,57187,Crackle Cradle,68286,Earth Defense Force: Iron Rain,68287,Left Alive,103292,Gears 5,103329,Control,105269,Gene Rain,1,Action,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10205,0,,,1,Star Wars,,,1,Single player,,,,,5,Shooter,,,1286,based on a movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Star Wars: Return of the Jedi: Ewok Adventure,59,Atari 2600,60,Atari 7800,67,Intellivision,68,ColecoVision,,,,,,,,,,,,,306,Far Cry,10209,Space Impact 2,10212,Space Impact Evolution,10213,Space Impact Evolution X,27283,Earth Defense Force 5,68286,Earth Defense Force: Iron Rain,78770,SD Gundam Next Evolution,105269,Gene Rain,113362,PlanetSide Arena,117197,Gigantic X,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19563,0,68,Batman: Arkham,5,Batman,44,DC Comics,1,Single player,,,,,9,Puzzle,15,Strategy,14,super hero,215,detective,1027,adventure,1158,steam,1425,oculus rift,1494,steam trading cards,1682,spin-off,1994,playstation vr,2139,htc vive,2387,superhero,3540,comic book,4004,steam achievements,4131,unreal engine 4,4134,digital distribution,4142,licensed game,4221,game critics awards,4222,oculus rift support,4234,playstation vr support,4297,protagonist's name in the title,4310,games based on comic books,4439,htc vive support,4768,playstation experience 2016,4882,pax west 2016,4883,e3 2016,14051,the game awards 2016,14052,the game awards nominee 2016,14081,best vr game: nominee - 2016 (the game awards),18471,arkham,,,,,,,,,,,,,,,Batman: Arkham VR,6,PC (Microsoft Windows),163,SteamVR,165,PlayStation VR,385,Oculus Rift,,,,,,,,,,,74.0124441363483,20,4755,The Amazing Spider-Man 2,18113,The Church in the Darkness,19301,The Long Journey Home,19565,Marvel's Spider-Man,20342,Toby: The Secret Mine,26950,Marvel's Avengers,35994,Survivalist,36198,Children of Morta,55190,Pikuniku,56033,Dream Alone,1,Action,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18864,0,,,3683,Dororo,,,1,Single player,2,Multiplayer,,,31,Adventure,,,296,fantasy,1512,playstation 2,32190,based on manga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blood Will Tell: Tezuka Osamu's Dororo,8,PlayStation 2,,,,,,,,,,,,,,,,,70.06896551724141,5,27092,GreedFall,36198,Children of Morta,47823,Citadel: Forged With Fire,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,113360,Hytale,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19847,0,,,2448,Hunie,,,1,Single player,,,,,13,Simulator,15,Strategy,78,anime,343,adult,994,management,1148,simulation,1961,nudity,2493,steam greenlight,3586,sexual content,3782,strategy,3985,dildo,4369,sexualized women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HunieCam Studio,3,Linux,6,PC (Microsoft Windows),14,Mac,,,,,,,,,,,,,77.14943927754119,27,17519,Project Aura,22472,Artificial Academy 2,28465,Porno Studio Tycoon,29173,Startup Company,31515,Another Brick in the Mall,35463,Software Inc.,36346,TransOcean: The Shipping Company,41895,House Party,55590,Mashinky,67166,3D SexVilla 2: Ever-Lust,28,Business,42,Erotic,32,Indie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637,0,478,Orcs Must Die,499,Orcs Must Die,,,1,Single player,2,Multiplayer,3,Co-operative,11,Real Time Strategy (RTS),15,Strategy,77,tower defense,96,orcs,226,magic,296,fantasy,592,elves,594,fire,906,steampunk,988,online co-op,1247,multiplayer online battle arena,1333,online,1345,traps,1471,real-time strategy,1473,multiplayer,1986,teleportation,2066,dwarves,2385,free-to-play,3222,trolls,3782,strategy,3918,ogres,4166,bears,4261,pre-release public testing,4286,character select screen,4353,human,4358,loot boxes,4366,daily login rewards,4369,sexualized women,4404,goblins,4525,third-person perspective,4674,card collection,4759,minotaurs,4768,playstation experience 2016,4871,pax east 2016,5320,hit points,5321,mp,5327,pax east 2014,Orcs Must Die! Unchained,6,PC (Microsoft Windows),48,PlayStation 4,,,,,,,,,,,,,,,75.0753646835453,13,2365,Battle for Wesnoth,3222,Chasm,5652,Age of Wonders III,7027,SpellForce: The Order of Dawn,9789,RimWorld,9834,Warlords Battlecry III,9938,Aarklash: Legacy,14394,Battle Brothers,19404,Eador: Imperium,27092,GreedFall,1,Action,17,Fantasy,24,Tactical,5369,minimap,5379,pax prime 2015,5380,declarative title,5387,floating island,5695,magically imbued weapons,5935,elements,6298,camping,6541,poison,6854,kobolds,7090,gibs,7235,pit,7328,satyr,7423,status effects,7438,gnolls,7505,stun,7601,lightning manipulation,,,32,Indie,,,,,8322,multiple currencies,9843,damage over time,17918,omd,17919,orcs must die!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
