id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,themes/2/id,themes/2/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,genres/1/id,genres/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,platforms/1/id,platforms/1/name,genres/2/id,genres/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,rating,rating_count,franchises/1/id,franchises/1/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,themes/5/id,themes/5/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,genres/5/id,genres/5/name,genres/6/id,genres/6/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,genres/7/id,genres/7/name,themes/6/id,themes/6/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name
144651,8,7988,Dragon Quest,3285,Dragon Quest,1,Single player,12,Role-playing (RPG),114,arena,223,dark,Dragon Quest III: Soshite Densetsu he...,58,Super Famicom,12517,Undertale,16584,Dragon Warrior IV,18182,Momodora: Reverie Under the Moonlight,23733,Tunic,65379,SD Gundam Gaiden: Knight Gundam Monogatari - Ooinaru Isan,70173,Just Breed,105447,Touhou Luna Nights,119277,Genshin Impact,145497,Dragon Quest VI: Maboroshi no Daichi,205595,Dragon Quest V: Tenkuu no Hanayome,17,Fantasy,22,Historical,,,,,33,Sandbox,,,,,31,Adventure,226,magic,227,sword,258,dungeon,265,legend,368,thief,436,text,486,cave,,,,,,,,,,,,,,,,,,,,,517,mother,562,soldier,594,fire,938,party,1046,rainbow,1065,dragon,1068,skeleton,1151,village,1228,bird,1476,shop,1567,japan,1737,ship,,,,,1777,wizard,2047,ghost ship,2113,castle,2197,underground,2241,boss,2295,monster,2468,piramid,2626,tower,2873,attack,2988,ability,3382,money,3730,hero,3792,king,3904,mage,4074,battle,4082,fighter,4130,gold,4285,world map,4363,book,4401,slime,4450,hat,4460,armor,4489,priest,4727,key,4763,bone,4943,ring,5095,knight,5157,ice,5352,seed,5375,map,5561,leaf,5765,nut,6541,poison,7380,medical herb,7461,spell,,,,,,,9116,toad,9560,rod,9969,sugoroku,14212,sage,15337,weapon,15725,queen,17446,pilgrim,17601,defense,17662,hobbit,18506,job,19837,defence,19861,orochi,19929,talking,23374,merchant,24064,ruins,24118,church,24326,troll,24422,character,24875,conversation,25265,japan only,25524,boss battle,27468,elf,27536,father,29272,inn,33839,dragon quest,33966,sheild,34141,shrine,34247,fall,34318,magician,34332,town,34746,orb,34909,martial artist,34923,pepper,34924,black pepper,34925,aliahan,34926,baramos,34927,jipang,34928,loto,34929,dhama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182244,6,6133,Mobile Suit Gundam,820,Gundam,1,Single player,5,Shooter,4145,female protagonists,,,Mobile Suit Gundam: Battle Operation Code Fairy - Vol. 3,48,PlayStation 4,19164,Borderlands 3,55038,Immortal: Unchained,68287,Left Alive,90099,Tom Clancy's The Division 2,93497,BlackSpace,105049,Remnant: From the Ashes,105269,Gene Rain,106805,Call of Duty: Mobile,107318,Rebel Galaxy Outlaw,119177,Call of Duty: Modern Warfare,18,Science fiction,39,Warfare,,,,,,,,,,,12,Role-playing (RPG),,,,,,,,,,,,,,,167,PlayStation 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175962,0,582,Yoshi,845,Mario,1,Single player,8,Platform,1989,tech demo,5340,canceled games,Balloon Trip,20,Nintendo DS,28070,Planet Alpha,29032,Pepper Grinder,42488,Mickey's Playtown Adventure: A Day Of Discovery!,68582,Dark Devotion,99118,Dragalia Lost,110503,Degrees of Separation,120184,SolSeraph,123248,Tom & Jerry 2,175961,New Super Mario Bros. Mii,185888,Kirby Adventure,17,Fantasy,,,,,,,,,,,,,,,23861,cancelled games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,Yoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171224,0,,,2998,Death Trials,1,Single player,31,Adventure,98,monsters,117,indie,Death Trials,3,Linux,11668,Dollhouse,13210,How to Survive 2,24765,Dead Age,25646,Don't Knock Twice,26658,The Dark Occult,56033,Dream Alone,102584,Dying Light 2: Stay Human,105049,Remnant: From the Ashes,111130,Apsulov: End of Gods,114455,Pacify,1,Action,18,Science fiction,,,,,19,Horror,21,Survival,,,,,339,survival,558,death,1120,horror,1836,survival horror,2295,monster,2419,evil,2653,creepy,6,PC (Microsoft Windows),,,14,Mac,,,,,,,,,,,,,,,3090,in,3556,america,17510,science fiction,18752,trials,24100,creepypasta,25054,trial,25555,body horror,28725,independent developer,30619,made,30620,media,30621,independent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153449,0,1176,Crazy Castle,26,Disney,1,Single player,8,Platform,645,disney,1673,mickey mouse,Mickey Mouse,33,Game Boy,19164,Borderlands 3,20342,Toby: The Secret Mine,25646,Don't Knock Twice,28070,Planet Alpha,55173,Semblance,55190,Pikuniku,77529,Etherborn,89597,Unbound: Worlds Apart,103331,Trover Saves the Universe,110503,Degrees of Separation,1,Action,27,Comedy,,,,,,,,,,,9,Puzzle,4142,licensed game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Mickey Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159341,3,2645,The Sims 4,979,The Sims,1,Single player,12,Role-playing (RPG),43,life simulation,101,casual,The Sims 4: Everyday Stuff Bundle,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,,,,,17,Fantasy,27,Comedy,,,,,33,Sandbox,44,Romance,,,13,Simulator,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2453,bundle,14,Mac,31,Adventure,,,,,,,,,,,,,,,,,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141801,0,6662,Ultimate Fishing Games,2359,Professional Fishing,2,Multiplayer,13,Simulator,509,fishing,26889,professional fishing,Professional Fishing,6,PC (Microsoft Windows),19164,Borderlands 3,25311,Star Control: Origins,26574,Force of Nature,37419,Dude Simulator,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,106987,Torchlight III,113360,Hytale,115653,Pokémon Shield,1,Action,17,Fantasy,,,,,38,Open world,,,,,14,Sport,26890,fishing game,,,,,,,,,,,,,,,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153841,0,,,1236,Mazinger Z,1,Single player,25,Hack and slash/Beat 'em up,6073,super robot,25367,mechas,Mazinger Z,58,Super Famicom,54775,Shadows: Awakening,68855,Blast Out,76253,Devil May Cry 5,103168,Warhammer: Chaosbane,105049,Remnant: From the Ashes,113109,Marvel Ultimate Alliance 3: The Black Order,113895,Havocado,115283,Astral Chain,117533,River City Girls,118490,Pokémon Rumble Rush,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145671,0,,,2597,Oreo,1,Single player,9,Puzzle,1325,advergame,,,Oreo O's Extreme Creme Control,82,Web browser,19222,Digging Jim,25905,Winds of Revenge,28070,Planet Alpha,76717,Cosmic Horizon - World First 3D Game Puzzle Ever,87507,Whirly Word HD,89132,Little Things Forever,95776,Turn It On!,106992,A Fisherman's Tale,111187,Eve: Echoes,119571,Thinkrolls Space,18,Science fiction,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145268,11,911,DuckTales,26,Disney,1,Single player,8,Platform,125,based on a tv series,197,mystery,DuckTales,33,Game Boy,3222,Chasm,19150,Vagante,19164,Borderlands 3,20329,Figment,24426,Forgotton Anne,28070,Planet Alpha,37001,Ori and the Will of the Wisps,41064,The Floor is LAVA - Original Game,55190,Pikuniku,145266,Darkwing Duck,17,Fantasy,27,Comedy,,,,,35,Kids,,,,,,,217,cartoon,288,2d,535,1990s,1059,side-scrolling,2049,platformer,2206,indiana jones,17956,90s,,,,,,,,,,,,,,,,,80,5,125,Ducktales,23128,donald duck,25983,animated series,27853,disney afternoon,27878,scrooge mcduck,27879,huey,27880,duey,27881,luey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144721,0,,,60,Pokémon,1,Single player,33,Arcade,409,pokemon,984,food,Pokémon Mini: Snorlax's Lunch Time,166,Pokémon mini,8324,Dynomite!,24959,Pokémon Play It! Version 2,25905,Winds of Revenge,43367,Rico,90788,Munchkin Match,90965,Donut Drop With Molly & Friends,108759,Carnival Games,115653,Pokémon Shield,121249,Gem Collector,225660,Hello Kitty Lunchbox,35,Kids,,,,,,,,,,,,,,,7703,snorlax,23485,lunch,27691,minigame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143628,0,6769,Myth of Empires,2458,Myth of Empires,2,Multiplayer,12,Role-playing (RPG),121,sandbox,227,sword,Myth of Empires,6,PC (Microsoft Windows),9243,Life is Feudal: Your Own,17379,Miscreated,25311,Star Control: Origins,26145,Impact Winter,26574,Force of Nature,35994,Survivalist,37419,Dude Simulator,78550,Bad North,79134,Ancient Cities,109339,CHANGE: A Homeless Survival Experience,1,Action,21,Survival,5,Massively Multiplayer Online (MMO),,,22,Historical,33,Sandbox,38,Open world,13,Simulator,339,survival,371,guild,464,mmo,2154,shield,2392,online multiplayer,5308,rpg elements,9733,siege warfare,,,15,Strategy,,,,,,,,,,,,,,,,,19178,dynasty,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,32,Indie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148379,0,3239,Jurassic Park,486,Jurassic Park,1,Single player,10,Racing,87,dinosaurs,25489,tilt control,Jurassic World: Camp Cretaceous - Gyrosphere Minigame,34,Android,23314,Asphalt 9: Legends,27378,RISE: Race The Future,43367,Rico,82090,Forza Horizon 4,87728,Pigeon Pop,89025,Helix Jump,103018,Team Sonic Racing,112078,Sky Gamblers: Storm Raiders 2,113895,Havocado,118871,GRID,1,Action,,,2,Multiplayer,,,,,,,,,33,Arcade,,,,,,,,,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163140,0,3346,Bloons,1849,Bloons,1,Single player,15,Strategy,946,monkey,,,Bloons Pop!,34,Android,6985,Three Kingdoms: Fate of the Dragon,8773,Homeworld: Remastered Collection,9760,Commandos 5,34024,Soldiers: Arena,55029,Age of Empires IV,65827,Bronze Age,78550,Bad North,106805,Call of Duty: Mobile,112754,Business Magnate,224083,Code Red,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152660,11,1,Bioshock,1686,Bioshock,1,Single player,5,Shooter,851,1950s,1039,port,BioShock,55,Legacy Mobile Device,55038,Immortal: Unchained,75242,Blood & Truth,76253,Devil May Cry 5,76877,Russia.2028,103168,Warhammer: Chaosbane,103292,Gears 5,103301,Wolfenstein: Youngblood,105049,Remnant: From the Ashes,105269,Gene Rain,115283,Astral Chain,1,Action,20,Thriller,,,,,,,,,,,25,Hack and slash/Beat 'em up,1423,hacking,1787,demake,3512,top-down,4346,top-down perspective,5753,wrench,8978,splicers,9009,plasmid,,,31,Adventure,,,,,,,,,,,,,67.18373555681029,15,,,25316,handheld port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172827,0,2523,Atelier: Mysterious,900,Atelier,1,Single player,12,Role-playing (RPG),226,magic,29654,witches,Atelier Sophie 2: The Alchemist of the Mysterious Dream - Limited Edition,48,PlayStation 4,22790,Project Awakening,49414,Oriental Blue,54775,Shadows: Awakening,69007,AION: Legions of War,96217,Eternity: The Last Unicorn,99118,Dragalia Lost,106987,Torchlight III,113636,Rangers of Oblivion,113910,Forged Fantasy,115653,Pokémon Shield,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145210,0,7110,Game & Watch: Multi Screen,26,Disney,1,Single player,33,Arcade,645,disney,1673,mickey mouse,Mickey & Donald,307,Game & Watch,1221,Kingdom Hearts II,1224,Kingdom Hearts Birth by Sleep,15851,Score! Hero,43367,Rico,87728,Pigeon Pop,103369,KILL la KILL: IF,112078,Sky Gamblers: Storm Raiders 2,145160,Popeye,145162,Mickey Mouse,206332,Popeye,1,Action,,,,,,,,,,,,,,,17069,game & watch,23128,donald duck,29102,game & watch: multi screen,36018,nintendo-published games of non-nintendo ip,36019,nintendo-developed games of non-nintendo ip,,,,,,,,,,,,,,,,,,,,,,,35,Mickey Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,Donald Duck,1629,Game & watch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148224,0,,,100,Spongebob Squarepants,1,Single player,15,Strategy,380,chess,25972,spongebob,SpongeBob SquarePants: Bikini Bottom Chess,82,Web browser,17613,Sovereignty: Crown of Kings,18623,Villagers,31515,Another Brick in the Mall,36258,Order of Battle: World War II,51577,Rise of Industry,65827,Bronze Age,79134,Ancient Cities,103232,Super Seducer 2,105739,King-Dom,112754,Business Magnate,35,Kids,,,2,Multiplayer,,,,,,,,,,,28686,bikini bottom,28687,squarepants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144082,0,,,3943,Deltazone,1,Single player,5,Shooter,2752,low poly art,,,Deltazone,6,PC (Microsoft Windows),520,F.E.A.R. 2: Project Origin,32902,GentleMoon 2,43367,Rico,76263,Contraband Police,95340,PUBG Mobile,103292,Gears 5,103302,Wolfenstein: Cyberpilot,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,,,2,Multiplayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147179,3,6918,Intellivision Collection,2492,Mattel,1,Single player,5,Shooter,626,olympics,25462,evercade,Intellivision Collection 2,309,Evercade,25311,Star Control: Origins,27092,GreedFall,47823,Citadel: Forged With Fire,55038,Immortal: Unchained,96217,Eternity: The Last Unicorn,102420,Dicey Dungeons,105049,Remnant: From the Ashes,105269,Gene Rain,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,18,Science fiction,2,Multiplayer,,,32,Non-fiction,,,,,10,Racing,28127,intellivision,,,,,,,,,,,,,,,12,Role-playing (RPG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,Sport,15,Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Adventure,33,Arcade,,,,,35,Card & Board Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
